x0000,y0000
22.99,12840.
23.01,12876.
23.02,12845.
23.04,12858.
23.06,12826.
23.08,12849.
23.1,12915.
23.12,12924.
23.14,12886.
23.16,12865.
23.18,12883.
23.2,12937.
23.22,12966.
23.24,12944.
23.26,12942.
23.28,12956.
23.3,12957.
23.32,13009.
23.34,12990.
23.36,12938.
23.38,12902.
23.4,12819.
23.42,12810.
23.44,12763.
23.46,12692.
23.48,12639.
23.5,12611.
23.52,12623.
23.54,12657.
23.56,12686.
23.58,12633.
23.6,12606.
23.62,12637.
23.64,12672.
23.66,12716.
23.68,12711.
23.7,12666.
23.72,12668.
23.74,12678.
23.76,12677.
23.78,12679.
23.8,12673.
23.82,12680.
23.84,12700.
23.86,12750.
23.88,12725.
23.9,12691.
23.92,12694.
23.94,12743.
23.96,12781.
23.98,12776.
24.,12779.
24.02,12742.
24.03,12778.
24.05,12798.
24.07,12804.
24.09,12801.
24.11,12784.
24.13,12780.
24.15,12817.
24.17,12831.
24.19,12834.
24.21,12815.
24.23,12807.
24.25,12862.
24.27,12916.
24.29,12935.
24.31,12926.
24.33,12899.
24.35,12916.
24.37,12936.
24.39,12910.
24.41,12818.
24.43,12709.
24.45,12659.
24.47,12696.
24.49,12648.
24.51,12610.
24.53,12580.
24.55,12553.
24.57,12600.
24.59,12637.
24.61,12660.
24.63,12654.
24.65,12586.
24.67,12656.
24.69,12695.
24.71,12710.
24.73,12699.
24.75,12675.
24.77,12661.
24.79,12705.
24.81,12733.
24.83,12709.
24.85,12669.
24.87,12680.
24.89,12722.
24.91,12766.
24.93,12768.
24.95,12758.
24.97,12744.
24.99,12776.
25.01,12786.
25.02,12803.
25.04,12814.
25.06,12758.
25.08,12767.
25.1,12801.
25.12,12824.
25.14,12830.
25.16,12782.
25.18,12796.
25.2,12838.
25.22,12882.
25.24,12882.
25.26,12843.
25.28,12843.
25.3,12858.
25.32,12935.
25.34,12931.
25.36,12904.
25.38,12852.
25.4,12832.
25.42,12825.
25.44,12778.
25.46,12702.
25.48,12610.
25.5,12576.
25.52,12590.
25.54,12625.
25.56,12619.
25.58,12579.
25.6,12555.
25.62,12600.
25.64,12654.
25.66,12667.
25.68,12650.
25.7,12612.
25.72,12649.
25.74,12659.
25.76,12710.
25.78,12707.
25.8,12636.
25.82,12622.
25.84,12695.
25.86,12712.
25.88,12718.
25.9,12702.
25.92,12683.
25.94,12730.
25.96,12792.
25.98,12778.
26.,12754.
26.02,12692.
26.03,12747.
26.05,12781.
26.07,12819.
26.09,12788.
26.11,12750.
26.13,12746.
26.15,12804.
26.17,12830.
26.19,12838.
26.21,12779.
26.23,12786.
26.25,12792.
26.27,12902.
26.29,12900.
26.31,12863.
26.33,12838.
26.35,12844.
26.37,12848.
26.39,12807.
26.41,12712.
26.43,12631.
26.45,12582.
26.47,12622.
26.49,12619.
26.51,12612.
26.53,12533.
26.55,12516.
26.57,12558.
26.59,12574.
26.61,12600.
26.63,12581.
26.65,12569.
26.67,12611.
26.69,12657.
26.71,12672.
26.73,12611.
26.75,12568.
26.77,12577.
26.79,12626.
26.81,12660.
26.83,12638.
26.85,12612.
26.87,12597.
26.89,12682.
26.91,12715.
26.93,12720.
26.95,12704.
26.97,12685.
26.99,12717.
27.01,12780.
27.02,12764.
27.04,12762.
27.06,12656.
27.08,12710.
27.1,12792.
27.12,12826.
27.14,12812.
27.16,12792.
27.18,12783.
27.2,12850.
27.22,12880.
27.24,12872.
27.26,12822.
27.28,12826.
27.3,12865.
27.32,12914.
27.34,12928.
27.36,12876.
27.38,12773.
27.4,12738.
27.42,12706.
27.44,12647.
27.46,12594.
27.48,12515.
27.5,12485.
27.52,12546.
27.54,12554.
27.56,12554.
27.58,12481.
27.6,12475.
27.62,12520.
27.64,12570.
27.66,12564.
27.68,12557.
27.7,12545.
27.72,12565.
27.74,12609.
27.76,12613.
27.78,12604.
27.8,12560.
27.82,12588.
27.84,12619.
27.86,12639.
27.88,12632.
27.9,12588.
27.92,12602.
27.94,12662.
27.96,12712.
27.98,12728.
28.,12689.
