x0000,y0000
233.47,12827.
233.49,12861.
233.51,12872.
233.53,12857.
233.55,12842.
233.57,12833.
233.59,12872.
233.61,12910.
233.63,12907.
233.65,12888.
233.67,12887.
233.69,12913.
233.71,12948.
233.73,12957.
233.75,12944.
233.77,12934.
233.79,12950.
233.81,12995.
233.83,13016.
233.84,13001.
233.86,12995.
233.88,12980.
233.9,13001.
233.92,13028.
233.94,13035.
233.96,13031.
233.98,13025.
234.,13054.
234.02,13090.
234.04,13095.
234.06,13072.
234.08,13040.
234.1,13072.
234.12,13106.
234.14,13137.
234.16,13118.
234.18,13104.
234.2,13080.
234.22,13069.
234.24,13025.
234.26,12958.
234.28,12889.
234.3,12855.
234.32,12870.
234.34,12848.
234.36,12891.
234.38,12860.
234.4,12848.
234.42,12876.
234.44,12888.
234.46,12899.
234.48,12874.
234.5,12842.
234.52,12848.
234.54,12880.
234.56,12893.
234.58,12882.
234.6,12857.
234.62,12848.
234.64,12881.
234.66,12889.
234.68,12898.
234.7,12880.
234.72,12886.
234.74,12924.
234.76,12945.
234.78,12962.
234.8,12956.
234.82,12935.
234.84,12964.
234.85,12999.
234.87,13029.
234.89,13004.
234.91,12982.
234.93,12986.
234.95,13019.
234.97,13030.
234.99,13039.
235.01,13029.
235.03,13007.
235.05,13027.
235.07,13071.
235.09,13075.
235.11,13052.
235.13,13027.
235.15,13064.
235.17,13053.
235.19,13094.
235.21,13107.
235.23,13100.
235.25,13081.
235.27,13111.
235.29,13066.
235.31,12998.
235.33,12916.
235.35,12884.
235.37,12874.
235.39,12897.
235.41,12901.
235.43,12869.
235.45,12836.
235.47,12866.
235.49,12880.
235.51,12896.
235.53,12865.
235.55,12854.
235.57,12852.
235.59,12855.
235.61,12898.
235.63,12887.
235.65,12871.
235.67,12856.
235.69,12875.
235.71,12910.
235.73,12917.
235.75,12886.
235.77,12892.
235.79,12930.
235.81,12976.
235.83,12978.
235.84,12973.
235.86,12938.
235.88,12944.
235.9,12972.
235.92,12977.
235.94,12976.
235.96,12962.
235.98,12917.
236.,12983.
236.02,13005.
236.04,13025.
236.06,13017.
236.08,13016.
236.1,13044.
236.12,13075.
236.14,13066.
236.16,13044.
236.18,13016.
236.2,13045.
236.22,13083.
236.24,13100.
236.26,13088.
236.28,13076.
236.3,13065.
236.32,13097.
236.34,13086.
236.36,13054.
236.38,12976.
236.4,12927.
236.42,12902.
236.44,12912.
236.46,12909.
236.48,12864.
236.5,12826.
236.52,12848.
236.54,12886.
236.56,12874.
236.58,12864.
236.6,12824.
236.62,12848.
236.64,12880.
236.66,12903.
236.68,12904.
236.7,12870.
236.72,12863.
236.74,12898.
236.76,12919.
236.78,12915.
236.8,12917.
236.82,12860.
236.84,12914.
236.85,12949.
236.87,12948.
236.89,12951.
236.91,12935.
236.93,12950.
236.95,13009.
236.97,13022.
236.99,13021.
237.01,12999.
237.03,12996.
237.05,13026.
237.07,13053.
237.09,13044.
237.11,13034.
237.13,13013.
237.15,13042.
237.17,13081.
237.19,13088.
237.21,13075.
237.23,13052.
237.25,13084.
237.27,13122.
237.29,13134.
237.31,13120.
237.33,13097.
237.35,13114.
237.37,13159.
237.39,13198.
237.41,13183.
237.43,13149.
237.45,13135.
237.47,13143.
237.49,13111.
237.51,13051.
237.53,12982.
237.55,12918.
237.57,12909.
237.59,12933.
237.61,12915.
237.63,12914.
237.65,12858.
237.67,12865.
237.69,12884.
237.71,12923.
237.73,12896.
237.75,12882.
237.77,12878.
237.79,12912.
237.81,12935.
237.83,12946.
237.85,12908.
237.86,12895.
237.88,12918.
237.9,12958.
237.92,12960.
237.94,12963.
237.96,12938.
237.98,12938.
238.,12994.
238.02,13006.
238.04,12986.
238.06,12960.
238.08,12978.
238.1,13018.
238.12,13056.
238.14,13050.
238.16,13015.
238.18,13018.
238.2,13042.
238.22,13082.
238.24,13092.
238.26,13070.
238.28,13050.
238.3,13081.
238.32,13096.
238.34,13113.
238.36,13099.
238.38,13092.
238.4,13090.
238.42,13116.
238.44,13140.
238.46,13127.
238.48,13124.
238.5,13121.
238.52,13152.
238.54,13159.
238.56,13116.
238.58,13054.
238.6,12977.
238.62,12940.
238.64,12944.
238.66,12936.
238.68,12918.
238.7,12866.
238.72,12862.
238.74,12901.
238.76,12898.
238.78,12876.
238.8,12858.
238.82,12852.
238.84,12874.
238.85,12900.
238.87,12900.
238.89,12896.
238.91,12860.
238.93,12863.
238.95,12899.
238.97,12908.
238.99,12901.
239.01,12885.
239.03,12926.
239.05,12947.
239.07,12950.
239.09,12972.
239.11,12933.
239.13,12928.
239.15,12962.
239.17,12999.
239.19,12996.
239.21,12963.
239.23,12964.
239.25,13001.
239.27,13038.
239.29,13054.
239.31,13046.
239.33,13024.
239.35,13020.
239.37,13071.
239.39,13076.
239.41,13092.
239.43,13070.
239.45,13083.
239.47,13122.
239.49,13140.
239.51,13140.
239.53,13115.
239.55,13097.
239.57,13124.
239.59,13157.
239.61,13169.
239.63,13148.
239.65,13102.
239.67,13063.
239.69,13068.
239.71,13016.
239.73,12950.
239.75,12877.
239.77,12860.
239.79,12900.
239.81,12897.
239.83,12886.
239.85,12824.
239.86,12820.
239.88,12846.
239.9,12896.
239.92,12901.
239.94,12873.
239.96,12855.
239.98,12858.
240.,12882.
240.02,12910.
240.04,12889.
240.06,12848.
240.08,12884.
240.1,12928.
240.12,12930.
240.14,12927.
240.16,12898.
240.18,12911.
240.2,12970.
240.22,12996.
240.24,12984.
240.26,12979.
240.28,12933.
240.3,12945.
240.32,12986.
240.34,13004.
240.36,12989.
240.38,12974.
240.4,13007.
240.42,13028.
240.44,13041.
240.46,13071.
240.48,13044.
240.5,13048.
240.52,13086.
240.54,13097.
240.56,13081.
240.58,13059.
240.6,13052.
240.62,13068.
240.64,13143.
240.66,13144.
240.68,13124.
240.7,13079.
240.72,13052.
240.74,13019.
240.76,12977.
240.78,12890.
240.8,12824.
240.82,12790.
240.84,12831.
240.86,12844.
240.87,12841.
240.89,12816.
240.91,12826.
240.93,12826.
240.95,12881.
240.97,12874.
240.99,12861.
241.01,12811.
241.03,12850.
241.05,12880.
241.07,12881.
241.09,12870.
241.11,12846.
241.13,12854.
241.15,12874.
241.17,12900.
241.19,12896.
241.21,12865.
241.23,12863.
241.25,12910.
241.27,12955.
241.29,12943.
241.31,12945.
241.33,12939.
241.35,12960.
241.37,13001.
241.39,12995.
241.41,12988.
241.43,12972.
241.45,12995.
241.47,13028.
241.49,13038.
241.51,13029.
241.53,12994.
241.55,13028.
241.57,13066.
241.59,13078.
241.61,13060.
241.63,13059.
241.65,13047.
241.67,13066.
241.69,13101.
241.71,13116.
241.73,13110.
241.75,13059.
241.77,13032.
241.79,12985.
241.81,12950.
241.83,12898.
241.85,12837.
241.87,12828.
241.88,12858.
241.9,12861.
241.92,12855.
241.94,12803.
241.96,12781.
241.98,12798.
242.,12850.
242.02,12835.
242.04,12815.
242.06,12772.
242.08,12796.
242.1,12819.
242.12,12828.
242.14,12816.
242.16,12781.
242.18,12800.
242.2,12827.
242.22,12874.
242.24,12869.
242.26,12848.
242.28,12860.
242.3,12899.
242.32,12919.
242.34,12942.
242.36,12913.
242.38,12890.
242.4,12911.
242.42,12961.
242.44,12966.
242.46,12937.
242.48,12912.
242.5,12918.
242.52,12958.
242.54,12987.
242.56,12991.
242.58,12968.
242.6,12960.
242.62,12981.
242.64,13003.
242.66,12994.
242.68,12993.
242.7,12978.
242.72,13032.
242.74,13057.
242.76,13063.
242.78,13019.
242.8,12957.
242.82,12912.
242.84,12910.
242.86,12892.
242.88,12836.
242.89,12800.
242.91,12782.
242.93,12792.
242.95,12810.
242.97,12790.
242.99,12753.
243.01,12737.
243.03,12780.
243.05,12833.
243.07,12830.
243.09,12802.
243.11,12766.
243.13,12777.
243.15,12820.
