starting,,,
43524194,43.524194,8731,8673.714286
43543971,43.543971,8583,8630.428571
43563751,43.563751,8406,8599.571429
43583525,43.583525,8547,8619.714286
43603305,43.603305,8843,8665.714286
43623243,43.623243,8845,8687.857143
43643018,43.643018,8582,8648.142857
43662797,43.662797,8481,8612.428571
43682575,43.682575,8612,8616.571429
43702350,43.70235,8791,8671.571429
43722288,43.722288,8777,8704.428571
43742065,43.742065,8598,8669.428571
43761841,43.761841,8453,8613.428571
43781621,43.781621,8468,8597.142857
43801395,43.801395,8752,8635.857143
43821333,43.821333,8856,8670.714286
43841113,43.841113,8664,8652.571429
43860887,43.860887,8496,8612.428571
43880665,43.880665,8450,8591.285714
43900445,43.900445,8628,8616.285714
43920220,43.92022,8731,8653.857143
43940159,43.940159,8715,8648.571429
43959936,43.959936,8470,8593.428571
43979712,43.979712,8366,8550.857143
43999490,43.99949,8577,8562.428571
44019267,44.019267,8876,8623.285714
44039204,44.039204,8819,8650.571429
44058982,44.058982,8591,8630.571429
44078758,44.078758,8396,8585
44098537,44.098537,8445,8581.428571
44118316,44.118316,8706,8630
44138251,44.138251,8773,8658
44158028,44.158028,8590,8617.142857
44177807,44.177807,8280,8540.142857
44197583,44.197583,7984,8453.428571
44217361,44.217361,7865,8377.571429
44237298,44.237298,8494,8384.571429
44257074,44.257074,8459,8349.285714
44276853,44.276853,8270,8277.428571
44296630,44.29663,8219,8224.428571
44316407,44.316407,8395,8240.857143
44336346,44.336346,8692,8342
44356122,44.356122,8677,8458
44375899,44.375899,8444,8450.857143
44395678,44.395678,8295,8427.428571
44415454,44.415454,8423,8449.285714
44435391,44.435391,8733,8522.714286
44455169,44.455169,8792,8579.428571
44474945,44.474945,8636,8571.428571
44494723,44.494723,8448,8538.714286
44514500,44.5145,8445,8538.857143
44534437,44.534437,8746,8603.285714
44554215,44.554215,8892,8670.285714
44573991,44.573991,8715,8667.714286
44593770,44.59377,8516,8628.285714
44613548,44.613548,8425,8598.142857
44633483,44.633483,8684,8631.857143
44653262,44.653262,8833,8687.285714
44673040,44.67304,8747,8687.428571
44692815,44.692815,8563,8640.428571
44712594,44.712594,8424,8598.857143
44732531,44.732531,8554,8604.285714
44752307,44.752307,8789,8656.285714
44772085,44.772085,8811,8674.428571
44791862,44.791862,8639,8646.714286
44811639,44.811639,8444,8603.428571
44831577,44.831577,8434,8585
44851353,44.851353,8734,8629.285714
44871131,44.871131,8885,8676.571429
44890910,44.89091,8738,8669.285714
44910684,44.910684,8514,8626.857143
44930623,44.930623,8465,8602
44950401,44.950401,8721,8641.571429
44970176,44.970176,8945,8714.571429
44989956,44.989956,8840,8729.714286
45009734,45.009734,8585,8686.857143
45029668,45.029668,8459,8647
45049448,45.049448,8599,8659.142857
45069225,45.069225,8908,8722.428571
45089001,45.089001,8863,8742.714286
45108779,45.108779,8631,8697.857143
45128713,45.128713,8455,8642.857143
45148492,45.148492,8501,8630.857143
45168269,45.168269,8778,8676.428571
45188045,45.188045,8865,8714.428571
45207824,45.207824,8718,8687.285714
45227759,45.227759,8485,8633.285714
45247537,45.247537,8457,8608.428571
45267317,45.267317,8680,8640.571429
45287091,45.287091,8890,8696.142857
45306869,45.306869,8754,8692.714286
45326807,45.326807,8534,8645.428571
45346583,45.346583,8407,8601
45366361,45.366361,8583,8615
45386139,45.386139,8840,8669.714286
45405915,45.405915,8813,8688.714286
45425853,45.425853,8605,8648
45445630,45.44563,8398,8597.142857
45465407,45.465407,8503,8592.714286
45485186,45.485186,8760,8643.142857
45504962,45.504962,8800,8674.142857
45524740,45.52474,8657,8648
45544678,45.544678,8480,8600.428571
45564454,45.564454,8422,8574.285714
45584231,45.584231,8677,8614.142857
45604010,45.60401,8884,8668.571429
45623786,45.623786,8793,8673.285714
45643723,45.643723,8577,8641.428571
45663500,45.6635,8453,8612.285714
45683277,45.683277,8629,8633.571429
45703055,45.703055,8803,8688
45722831,45.722831,8766,8700.714286
45742769,45.742769,8601,8660.285714
45762547,45.762547,8402,8604.428571
45782323,45.782323,8488,8591.714286
45802101,45.802101,8747,8633.714286
45821880,45.82188,8792,8657
45841814,45.841814,8611,8629.571429
45861594,45.861594,8425,8580.857143
45881372,45.881372,8393,8551.142857
45901148,45.901148,8645,8585.857143
45920926,45.920926,8825,8634
45940703,45.940703,8680,8624.428571
45960639,45.960639,8485,8580.571429
45980418,45.980418,8403,8550.857143
46000193,46.000193,8588,8574.142857
46019971,46.019971,8814,8634.285714
46039750,46.03975,8760,8650.714286
46059684,46.059684,8529,8608.428571
46079464,46.079464,8373,8564.571429
46099242,46.099242,8537,8572
46119017,46.119017,8788,8627
46138797,46.138797,8807,8658.285714
46158734,46.158734,8602,8628
46178509,46.178509,8382,8574
46198288,46.198288,8475,8566.285714
46218065,46.218065,8698,8612.714286
46237841,46.237841,8847,8657
46257780,46.25778,8705,8645.142857
46277554,46.277554,8521,8604.285714
46297333,46.297333,8626,8607.714286
46317113,46.317113,9310,8740.285714
46336887,46.336887,8760,8781
46356825,46.356825,8714,8783.285714
46376605,46.376605,8402,8719.714286
46396379,46.396379,8119,8636
46416159,46.416159,6575,8358
46435936,46.435936,8874,8393.428571
46455871,46.455871,8906,8335.714286
46475650,46.47565,8641,8318.714286
46495426,46.495426,7111,8089.714286
46515203,46.515203,8382,8086.857143
46534982,46.534982,8845,8190.571429
46554757,46.554757,8894,8521.857143
46574695,46.574695,8818,8513.857143
46594475,46.594475,8487,8454
46614249,46.614249,8493,8432.857143
46634028,46.634028,8764,8669
46653806,46.653806,8956,8751
46673742,46.673742,8869,8754.428571
46693520,46.69352,8641,8718.285714
46713298,46.713298,8491,8671.571429
46733074,46.733074,8639,8693.285714
46752853,46.752853,8836,8742.285714
46772790,46.77279,8943,8767.857143
46792567,46.792567,8737,8736.571429
46812346,46.812346,8577,8694.857143
46832122,46.832122,8659,8697.428571
46851899,46.851899,8911,8757.428571
46871678,46.871678,8987,8807.142857
46891614,46.891614,8800,8802
46911391,46.911391,8606,8753.857143
46931169,46.931169,8603,8734.714286
46950945,46.950945,8849,8773.571429
46970723,46.970723,9036,8827.428571
46990659,46.990659,8911,8827.428571
47010437,47.010437,8707,8787.428571
47030215,47.030215,8603,8759.285714
47049991,47.049991,8765,8782
47069770,47.06977,8997,8838.285714
47089707,47.089707,9000,8859.857143
47109483,47.109483,8800,8826.142857
47129262,47.129262,8646,8788.285714
47149040,47.14904,8720,8790.142857
47168815,47.168815,9018,8849.428571
47188753,47.188753,9080,8894.428571
47208531,47.208531,8939,8886.142857
47228307,47.228307,8795,8856.857143
47248085,47.248085,8757,8850.714286
47267862,47.267862,9030,8905.571429
47287799,47.287799,9221,8977.142857
47307577,47.307577,9125,8992.428571
47327353,47.327353,8927,8970.571429
47347131,47.347131,8836,8955.857143
47366910,47.36691,9080,8996.571429
47386843,47.386843,9318,9076.714286
47406623,47.406623,9266,9110.428571
47426401,47.426401,9073,9089.285714
47446176,47.446176,8917,9059.571429
47465956,47.465956,9051,9077.285714
47485894,47.485894,9305,9144.285714
47505668,47.505668,9324,9179.142857
47525448,47.525448,9100,9148
47545225,47.545225,8877,9092.428571
47565001,47.565001,8844,9059.714286
47584939,47.584939,9111,9087.428571
47604713,47.604713,9234,9113.571429
47624492,47.624492,9076,9080.857143
47644269,47.644269,8849,9013
47664045,47.664045,8770,8965.857143
47683824,47.683824,8990,8982
47703759,47.703759,9173,9029
47723537,47.723537,9086,9025.428571
47743317,47.743317,8837,8968.714286
47763091,47.763091,8667,8910.285714
47782869,47.782869,8770,8899
47802807,47.802807,9024,8935.285714
47822583,47.822583,9045,8943.142857
47842361,47.842361,8827,8893.714286
47862139,47.862139,8613,8826.142857
47881915,47.881915,8642,8798.285714
47901853,47.901853,8923,8834.857143
47921630,47.92163,8996,8867.142857
47941407,47.941407,8824,8838.571429
47961186,47.961186,8613,8776.857143
47980962,47.980962,8497,8729.714286
48000899,48.000899,8713,8744
48020678,48.020678,8892,8779.714286
48040454,48.040454,8840,8767.857143
48060231,48.060231,8614,8713.285714
48080010,48.08001,8471,8662.857143
48099945,48.099945,8679,8672.285714
48119723,48.119723,8928,8733.857143
48139500,48.1395,8952,8768
48159277,48.159277,8746,8747.142857
48179055,48.179055,8569,8708.428571
48198990,48.19899,8616,8708.714286
48218769,48.218769,8835,8760.714286
48238547,48.238547,8874,8788.571429
48258323,48.258323,8620,8744.571429
48278101,48.278101,8298,8651.142857
48298039,48.298039,8091,8557.571429
48317814,48.317814,8168,8500.285714
48337594,48.337594,8188,8439.142857
48357372,48.357372,7964,8314.714286
48377148,48.377148,7676,8143.571429
48397085,48.397085,7509,7984.857143
48416862,48.416862,7616,7887.428571
48436639,48.436639,7909,7861.428571
48456418,48.456418,7954,7830.857143
48476193,48.476193,7814,7777.428571
48496131,48.496131,7707,7740.714286
48515910,48.51591,7836,7763.571429
48535684,48.535684,8118,7850.571429
48555464,48.555464,8241,7939.857143
48575242,48.575242,8091,7965.857143
48595176,48.595176,7930,7962.428571
48614956,48.614956,7923,7978
48634734,48.634734,8154,8041.857143
48654509,48.654509,8373,8118.571429
48674288,48.674288,8309,8145.857143
